Fecha.7,Hora.7,PORVL9N1
2018-02-11,10:55:22,1.53
2018-02-11,11:55:30,1.54
2018-02-11,12:55:31,1.54
2018-02-11,13:55:27,1.55
2018-02-11,14:55:32,1.55
2018-02-11,15:55:22,1.55
2018-02-11,16:55:25,1.54
2018-02-11,17:55:20,1.54
2018-02-11,18:55:24,1.54
2018-02-11,19:55:25,1.54
2018-02-11,20:56:01,1.54
2018-02-11,21:55:27,1.54
2018-02-11,22:55:23,1.53
2018-02-11,23:55:24,1.53
2018-02-12,00:55:22,1.53
2018-02-12,01:55:19,1.53
2018-02-12,02:55:19,1.52
2018-02-12,03:55:21,1.52
2018-02-12,04:55:22,1.53
2018-02-12,05:55:18,1.53
2018-02-12,06:55:20,1.52
2018-02-12,07:55:23,1.53
2018-02-12,08:55:58,1.53
2018-02-12,09:55:27,1.54
2018-02-12,10:55:23,1.54
2018-02-12,11:55:24,1.55
2018-02-12,12:55:23,1.55
2018-02-12,13:55:25,1.56
2018-02-12,14:55:20,1.56
2018-02-12,15:55:19,1.56
2018-02-12,16:55:22,1.56
2018-02-12,17:55:25,1.56
2018-02-12,18:55:25,1.55
2018-02-12,19:55:41,1.55
2018-02-12,20:55:22,1.55
2018-02-12,21:55:24,1.55
2018-02-12,22:55:25,1.55
2018-02-12,23:55:19,1.55
2018-02-13,00:55:22,1.55
2018-02-13,01:55:22,1.55
2018-02-13,02:55:23,1.55
2018-02-13,03:55:23,1.55
2018-02-13,04:55:24,1.55
2018-02-13,05:55:42,1.55
2018-02-13,06:55:25,1.55
2018-02-13,07:55:20,1.55
2018-02-13,08:55:23,1.55
2018-02-13,09:55:22,1.56
2018-02-13,10:55:24,1.57
2018-02-13,11:55:23,1.57
2018-02-13,12:55:25,1.58
2018-02-13,13:55:26,1.58
2018-02-13,14:55:22,1.59
2018-02-13,15:55:21,1.59
2018-02-13,16:55:22,1.58
2018-02-13,17:55:20,1.58
2018-02-13,18:55:25,1.57
2018-02-13,19:55:23,1.57
2018-02-13,20:55:30,1.56
2018-02-13,21:55:26,1.56
2018-02-13,22:55:24,1.56
2018-02-13,23:55:24,1.56
2018-02-14,00:55:22,1.56
2018-02-14,01:55:25,1.56
2018-02-14,02:55:21,1.56
2018-02-14,03:55:23,1.56
2018-02-14,04:55:22,1.56
2018-02-14,05:55:20,1.56
2018-02-14,06:55:24,1.57
2018-02-14,07:55:24,1.57
2018-02-14,08:55:26,1.57
2018-02-14,09:55:23,1.57
2018-02-14,10:55:20,1.58
2018-02-14,11:55:20,1.58
2018-02-14,12:55:28,1.59
2018-02-14,13:55:31,1.59
2018-02-14,14:55:25,1.59
2018-02-14,15:55:27,1.59
2018-02-14,16:55:24,1.59
2018-02-14,17:55:24,1.59
2018-02-14,18:55:28,1.58
2018-02-14,19:55:25,1.58
2018-02-14,20:55:26,1.58
2018-02-14,21:55:26,1.58
2018-02-14,22:55:20,1.58
2018-02-14,23:55:21,1.58
2018-02-15,00:55:24,1.58
