peso,fecha,nombreLote,numeroLote,lat,lng,nombreFinca
23,2018-07-30 14:56:22,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 14:56:24,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-30 14:56:25,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-30 14:56:27,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-30 14:56:28,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-30 14:56:30,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-30 14:56:32,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-30 14:56:33,22,22,7.76285049,-76.7549079,Porvenir
14.5,2018-07-30 14:56:35,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-30 14:56:37,22,22,7.76285049,-76.7549079,Porvenir
34.5,2018-07-30 14:56:38,22,22,7.76285049,-76.7549079,Porvenir
34.59,2018-07-30 15:35:08,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-30 15:35:10,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-30 15:35:12,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 15:35:14,22,22,7.76285049,-76.7549079,Porvenir
15.5,2018-07-30 15:35:16,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-30 15:35:17,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-30 15:35:19,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 15:35:20,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-30 15:35:22,22,22,7.76285049,-76.7549079,Porvenir
30,2018-07-30 15:35:24,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-30 15:35:25,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-30 15:35:27,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-30 15:35:28,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-30 15:35:29,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-30 15:35:31,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-30 15:35:32,22,22,7.76285049,-76.7549079,Porvenir
16,2018-07-30 15:35:34,22,22,7.76285049,-76.7549079,Porvenir
17,2018-07-30 15:35:35,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-30 15:35:37,22,22,7.76285049,-76.7549079,Porvenir
20.5,2018-07-30 15:35:37,22,22,7.76285049,-76.7549079,Porvenir
18.59,2018-07-30 16:10:14,22,22,7.76285049,-76.7549079,Porvenir
17,2018-07-30 16:10:17,22,22,7.76285049,-76.7549079,Porvenir
32.5,2018-07-30 16:10:19,22,22,7.76285049,-76.7549079,Porvenir
16.5,2018-07-30 16:10:22,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 16:10:24,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-30 16:10:26,22,22,7.76285049,-76.7549079,Porvenir
14.5,2018-07-30 16:10:28,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 16:10:30,22,22,7.76285049,-76.7549079,Porvenir
14.5,2018-07-30 16:10:32,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-30 16:10:33,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-30 16:10:35,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 16:10:37,22,22,7.76285049,-76.7549079,Porvenir
11,2018-07-30 16:10:38,22,22,7.76285049,-76.7549079,Porvenir
12.5,2018-07-30 16:10:40,22,22,7.76285049,-76.7549079,Porvenir
16.5,2018-07-30 16:10:42,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-30 16:10:44,22,22,7.76285049,-76.7549079,Porvenir
16.5,2018-07-30 16:10:46,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-30 16:10:47,22,22,7.76285049,-76.7549079,Porvenir
15.5,2018-07-30 16:10:49,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-30 16:10:51,22,22,7.76285049,-76.7549079,Porvenir
13.59,2018-07-30 16:40:04,22,22,7.76285049,-76.7549079,Porvenir
14,2018-07-30 16:40:06,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-30 16:40:08,22,22,7.76285049,-76.7549079,Porvenir
18.5,2018-07-30 16:40:09,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 16:40:11,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 16:40:12,22,22,7.76285049,-76.7549079,Porvenir
15,2018-07-30 16:40:14,22,22,7.76285049,-76.7549079,Porvenir
20.5,2018-07-30 16:40:15,22,22,7.76285049,-76.7549079,Porvenir
30,2018-07-30 16:40:16,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-30 16:40:18,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 16:40:19,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-30 16:40:21,22,22,7.76285049,-76.7549079,Porvenir
33.5,2018-07-30 16:40:23,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 16:40:25,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 16:40:26,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-30 16:40:27,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-30 16:40:29,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-30 16:40:30,22,22,7.76285049,-76.7549079,Porvenir
18.5,2018-07-30 16:40:31,22,22,7.76285049,-76.7549079,Porvenir
21.09,2018-07-31 00:10:28,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 00:10:33,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 00:10:36,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-31 00:10:38,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-31 00:10:40,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 00:10:43,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 00:10:47,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 00:10:51,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 00:10:53,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 00:10:58,22,22,7.76285049,-76.7549079,Porvenir
17.59,2018-07-31 00:15:08,22,22,7.76285049,-76.7549079,Porvenir
31,2018-07-31 00:15:10,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 00:15:12,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 00:15:13,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 00:15:15,22,22,7.76285049,-76.7549079,Porvenir
15,2018-07-31 00:15:16,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 00:15:17,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-31 00:15:19,22,22,7.76285049,-76.7549079,Porvenir
13.5,2018-07-31 00:15:21,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 00:15:22,22,22,7.76285049,-76.7549079,Porvenir
8,2018-07-31 00:15:23,22,22,7.76285049,-76.7549079,Porvenir
27.09,2018-07-31 10:03:46,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 10:03:49,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-31 10:03:53,22,22,7.76285049,-76.7549079,Porvenir
18.5,2018-07-31 10:03:56,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 10:03:59,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 10:04:01,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 10:04:04,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 10:04:06,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 10:04:08,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-31 10:04:11,22,22,7.76285049,-76.7549079,Porvenir
35,2018-07-31 10:04:14,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 10:04:16,22,22,7.76285049,-76.7549079,Porvenir
36.5,2018-07-31 10:04:18,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 10:04:20,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 10:04:23,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-31 10:04:25,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 10:04:27,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 10:04:28,22,22,7.76285049,-76.7549079,Porvenir
28.09,2018-07-31 10:36:51,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 10:36:53,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 10:36:54,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 10:36:56,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-31 10:36:58,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 10:36:59,22,22,7.76285049,-76.7549079,Porvenir
41,2018-07-31 10:37:01,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 10:37:03,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 10:37:05,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 10:37:06,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-31 10:37:08,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 10:37:10,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 10:37:11,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 10:37:13,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 10:37:14,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 10:37:16,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 10:37:17,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 10:37:19,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 10:37:21,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 10:37:22,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 10:37:23,22,22,7.76285049,-76.7549079,Porvenir
28.09,2018-07-31 11:26:57,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 11:26:59,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 11:27:01,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 11:27:03,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 11:27:05,22,22,7.76285049,-76.7549079,Porvenir
32,2018-07-31 11:27:07,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 11:27:09,22,22,7.76285049,-76.7549079,Porvenir
32.5,2018-07-31 11:27:11,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 11:27:13,22,22,7.76285049,-76.7549079,Porvenir
34,2018-07-31 11:27:15,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 11:27:17,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 11:27:19,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-31 11:27:21,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 11:27:23,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 11:27:25,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 11:27:27,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 11:27:28,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-31 11:27:30,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-31 11:27:31,22,22,7.76285049,-76.7549079,Porvenir
29.09,2018-07-31 12:00:56,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-31 12:01:00,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 12:01:02,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 12:01:04,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 12:01:08,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 12:01:10,22,22,7.76285049,-76.7549079,Porvenir
32,2018-07-31 12:01:13,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 12:01:15,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-31 12:01:17,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-31 12:01:18,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 12:01:20,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 12:01:22,22,22,7.76285049,-76.7549079,Porvenir
30,2018-07-31 12:01:24,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 12:01:26,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 12:01:27,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-31 12:01:29,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 12:01:31,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 12:01:33,22,22,7.76285049,-76.7549079,Porvenir
12.5,2018-07-31 12:01:35,22,22,7.76285049,-76.7549079,Porvenir
32,2018-07-31 12:01:36,22,22,7.76285049,-76.7549079,Porvenir
23.59,2018-07-31 14:19:29,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 14:19:30,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 14:19:32,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 14:19:33,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-31 14:19:35,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 14:19:36,22,22,7.76285049,-76.7549079,Porvenir
33,2018-07-31 14:19:37,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-31 14:19:39,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 14:19:40,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 14:19:42,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 14:19:43,22,22,7.76285049,-76.7549079,Porvenir
16.5,2018-07-31 14:19:45,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 14:19:47,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 14:19:48,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 14:19:50,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 14:19:52,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 14:19:53,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 14:19:55,22,22,7.76285049,-76.7549079,Porvenir
33.5,2018-07-31 14:19:56,22,22,7.76285049,-76.7549079,Porvenir
16,2018-07-31 14:19:58,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 14:20:00,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 14:20:01,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 14:20:02,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 14:20:04,22,22,7.76285049,-76.7549079,Porvenir
24.59,2018-07-31 14:43:02,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 14:43:04,22,22,7.76285049,-76.7549079,Porvenir
33.5,2018-07-31 14:43:06,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 14:43:08,22,22,7.76285049,-76.7549079,Porvenir
20.5,2018-07-31 14:43:10,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 14:43:12,22,22,7.76285049,-76.7549079,Porvenir
17,2018-07-31 14:43:14,22,22,7.76285049,-76.7549079,Porvenir
29.5,2018-07-31 14:43:16,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 14:43:18,22,22,7.76285049,-76.7549079,Porvenir
29.5,2018-07-31 14:43:19,22,22,7.76285049,-76.7549079,Porvenir
36.5,2018-07-31 14:43:21,22,22,7.76285049,-76.7549079,Porvenir
32.5,2018-07-31 14:43:23,22,22,7.76285049,-76.7549079,Porvenir
36,2018-07-31 14:43:25,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 14:43:27,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 14:43:29,22,22,7.76285049,-76.7549079,Porvenir
33,2018-07-31 14:43:30,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 14:43:32,22,22,7.76285049,-76.7549079,Porvenir
33,2018-07-31 14:43:33,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 14:43:35,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 14:43:37,22,22,7.76285049,-76.7549079,Porvenir
22.09,2018-07-31 15:41:47,22,22,7.76285049,-76.7549079,Porvenir
31,2018-07-31 15:41:49,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 15:41:52,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 15:41:54,22,22,7.76285049,-76.7549079,Porvenir
33,2018-07-31 15:41:55,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 15:41:57,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 15:41:59,22,22,7.76285049,-76.7549079,Porvenir
23.5,2018-07-31 15:42:01,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-31 15:42:03,22,22,7.76285049,-76.7549079,Porvenir
29.5,2018-07-31 15:42:05,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 15:42:07,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-31 15:42:08,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 15:42:11,22,22,7.76285049,-76.7549079,Porvenir
41,2018-07-31 15:42:12,22,22,7.76285049,-76.7549079,Porvenir
32.5,2018-07-31 15:42:14,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 15:42:15,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 15:42:17,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 15:42:19,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-31 15:42:20,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-31 15:42:22,22,22,7.76285049,-76.7549079,Porvenir
34.09,2018-07-31 16:08:06,22,22,7.76285049,-76.7549079,Porvenir
30.5,2018-07-31 16:08:08,22,22,7.76285049,-76.7549079,Porvenir
20.5,2018-07-31 16:08:09,22,22,7.76285049,-76.7549079,Porvenir
12.5,2018-07-31 16:08:11,22,22,7.76285049,-76.7549079,Porvenir
31,2018-07-31 16:08:12,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 16:08:13,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 16:08:15,22,22,7.76285049,-76.7549079,Porvenir
36.5,2018-07-31 16:08:17,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 16:08:18,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-31 16:08:20,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 16:08:22,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 16:08:23,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 16:08:25,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 16:08:26,22,22,7.76285049,-76.7549079,Porvenir
21,2018-07-31 16:08:28,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 16:08:30,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-31 16:08:31,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 16:08:32,22,22,7.76285049,-76.7549079,Porvenir
23,2018-07-31 16:08:34,22,22,7.76285049,-76.7549079,Porvenir
30.5,2018-07-31 16:08:36,22,22,7.76285049,-76.7549079,Porvenir
30.09,2018-07-31 16:59:53,22,22,7.76285049,-76.7549079,Porvenir
35,2018-07-31 16:59:56,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-31 16:59:58,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 17:00:00,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 17:00:03,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-31 17:00:05,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 17:00:07,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 17:00:09,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 17:00:11,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-31 17:00:13,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-31 17:00:15,22,22,7.76285049,-76.7549079,Porvenir
29.5,2018-07-31 17:00:17,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-31 17:00:19,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-31 17:00:20,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-31 17:00:22,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-31 17:00:24,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-31 17:00:26,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 17:00:28,22,22,7.76285049,-76.7549079,Porvenir
15,2018-07-31 17:00:29,22,22,7.76285049,-76.7549079,Porvenir
14.5,2018-07-31 17:00:31,22,22,7.76285049,-76.7549079,Porvenir
25.59,2018-07-31 17:24:47,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-31 17:24:50,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-31 17:24:52,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 17:24:54,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-31 17:24:56,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-31 17:24:58,22,22,7.76285049,-76.7549079,Porvenir
17,2018-07-31 17:25:00,22,22,7.76285049,-76.7549079,Porvenir
15.5,2018-07-31 17:25:02,22,22,7.76285049,-76.7549079,Porvenir
18.5,2018-07-31 17:25:04,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 17:25:06,22,22,7.76285049,-76.7549079,Porvenir
18.5,2018-07-31 17:25:08,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-31 17:25:10,22,22,7.76285049,-76.7549079,Porvenir
13,2018-07-31 17:25:12,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-31 17:25:14,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 17:25:15,22,22,7.76285049,-76.7549079,Porvenir
34.5,2018-07-31 17:25:17,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-31 17:25:19,22,22,7.76285049,-76.7549079,Porvenir
18,2018-07-31 17:25:21,22,22,7.76285049,-76.7549079,Porvenir
17,2018-07-31 17:25:22,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-31 17:25:24,22,22,7.76285049,-76.7549079,Porvenir
37.59,2018-07-31 07:19:36,23,23,7.7635521,-76.7535131,Porvenir
24,2018-07-31 07:19:38,23,23,7.7635521,-76.7535131,Porvenir
22.5,2018-07-31 07:19:40,23,23,7.7635521,-76.7535131,Porvenir
24,2018-07-31 07:19:42,23,23,7.7635521,-76.7535131,Porvenir
30,2018-07-31 07:19:44,23,23,7.7635521,-76.7535131,Porvenir
28.5,2018-07-31 07:19:46,23,23,7.7635521,-76.7535131,Porvenir
27,2018-07-31 07:19:48,23,23,7.7635521,-76.7535131,Porvenir
35,2018-07-31 07:19:50,23,23,7.7635521,-76.7535131,Porvenir
36,2018-07-31 07:19:52,23,23,7.7635521,-76.7535131,Porvenir
27.5,2018-07-31 07:19:53,23,23,7.7635521,-76.7535131,Porvenir
32.5,2018-07-31 07:19:55,23,23,7.7635521,-76.7535131,Porvenir
16.5,2018-07-31 07:19:57,23,23,7.7635521,-76.7535131,Porvenir
23.5,2018-07-31 07:19:58,23,23,7.7635521,-76.7535131,Porvenir
26.5,2018-07-31 07:20:00,23,23,7.7635521,-76.7535131,Porvenir
19.5,2018-07-31 07:20:02,23,23,7.7635521,-76.7535131,Porvenir
34.5,2018-07-31 07:20:03,23,23,7.7635521,-76.7535131,Porvenir
18,2018-07-31 07:20:05,23,23,7.7635521,-76.7535131,Porvenir
14,2018-07-31 07:20:06,23,23,7.7635521,-76.7535131,Porvenir
19,2018-07-31 07:20:08,23,23,7.7635521,-76.7535131,Porvenir
28,2018-07-31 07:20:09,23,23,7.7635521,-76.7535131,Porvenir
26.09,2018-07-31 07:54:30,23,23,7.7635521,-76.7535131,Porvenir
21.5,2018-07-31 07:54:33,23,23,7.7635521,-76.7535131,Porvenir
20,2018-07-31 07:54:35,23,23,7.7635521,-76.7535131,Porvenir
21.5,2018-07-31 07:54:37,23,23,7.7635521,-76.7535131,Porvenir
24.5,2018-07-31 07:54:39,23,23,7.7635521,-76.7535131,Porvenir
19.5,2018-07-31 07:54:41,23,23,7.7635521,-76.7535131,Porvenir
34.5,2018-07-31 07:54:43,23,23,7.7635521,-76.7535131,Porvenir
23.5,2018-07-31 07:54:45,23,23,7.7635521,-76.7535131,Porvenir
26.5,2018-07-31 07:54:47,23,23,7.7635521,-76.7535131,Porvenir
24,2018-07-31 07:54:49,23,23,7.7635521,-76.7535131,Porvenir
27.5,2018-07-31 07:54:51,23,23,7.7635521,-76.7535131,Porvenir
31.5,2018-07-31 07:54:53,23,23,7.7635521,-76.7535131,Porvenir
27.5,2018-07-31 07:54:55,23,23,7.7635521,-76.7535131,Porvenir
21,2018-07-31 07:54:57,23,23,7.7635521,-76.7535131,Porvenir
24,2018-07-31 07:54:58,23,23,7.7635521,-76.7535131,Porvenir
30,2018-07-31 07:55:00,23,23,7.7635521,-76.7535131,Porvenir
17.5,2018-07-31 07:55:02,23,23,7.7635521,-76.7535131,Porvenir
10,2018-07-31 07:55:03,23,23,7.7635521,-76.7535131,Porvenir
20.09,2018-07-31 09:31:03,23,23,7.7635521,-76.7535131,Porvenir
20,2018-07-31 09:31:05,23,23,7.7635521,-76.7535131,Porvenir
19.5,2018-07-31 09:31:07,23,23,7.7635521,-76.7535131,Porvenir
32.5,2018-07-31 09:31:09,23,23,7.7635521,-76.7535131,Porvenir
21.5,2018-07-31 09:31:11,23,23,7.7635521,-76.7535131,Porvenir
28,2018-07-31 09:31:12,23,23,7.7635521,-76.7535131,Porvenir
29,2018-07-31 09:31:14,23,23,7.7635521,-76.7535131,Porvenir
16.5,2018-07-31 09:31:16,23,23,7.7635521,-76.7535131,Porvenir
20,2018-07-31 09:31:17,23,23,7.7635521,-76.7535131,Porvenir
20,2018-07-31 09:31:19,23,23,7.7635521,-76.7535131,Porvenir
17,2018-07-31 09:31:20,23,23,7.7635521,-76.7535131,Porvenir
34,2018-07-31 09:31:22,23,23,7.7635521,-76.7535131,Porvenir
18.5,2018-07-31 09:31:24,23,23,7.7635521,-76.7535131,Porvenir
17.5,2018-07-31 09:31:25,23,23,7.7635521,-76.7535131,Porvenir
28.5,2018-07-31 09:31:27,23,23,7.7635521,-76.7535131,Porvenir
30,2018-07-31 09:31:28,23,23,7.7635521,-76.7535131,Porvenir
24.5,2018-07-31 09:31:29,23,23,7.7635521,-76.7535131,Porvenir
33,2018-07-31 09:31:31,23,23,7.7635521,-76.7535131,Porvenir
25,2018-07-31 09:31:32,23,23,7.7635521,-76.7535131,Porvenir
27.59,2018-07-31 10:17:56,23,23,7.7635521,-76.7535131,Porvenir
16.5,2018-07-31 10:17:58,23,23,7.7635521,-76.7535131,Porvenir
26,2018-07-31 10:18:01,23,23,7.7635521,-76.7535131,Porvenir
23,2018-07-31 10:18:03,23,23,7.7635521,-76.7535131,Porvenir
30.5,2018-07-31 10:18:06,23,23,7.7635521,-76.7535131,Porvenir
13.5,2018-07-31 10:18:08,23,23,7.7635521,-76.7535131,Porvenir
21,2018-07-31 10:18:10,23,23,7.7635521,-76.7535131,Porvenir
