,Velocidad del viento (Km/h)
4773,2.127031019
4774,1.33580705
4775,1.9780219780000001
4776,4.350453172
4777,45.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,1.4076246330000002
4788,1.668597914
4789,2.239502333
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,0.0
4797,1.277728483
4798,0.0
4799,1.6438356159999998
4800,0.0
4801,3.6
4802,2.15892054
4803,1.2687224670000001
4804,1.749696233
4805,0.0
4806,4.2228739
4807,3.164835165
4808,3.22147651
4809,0.0
4810,0.0
4811,2.1654135340000003
4812,1.506276151
4813,0.0
4814,0.0
4815,0.0
4816,1.034482759
4817,6.288209607000001
4818,1.131186174
4819,1.49068323
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,0.0
4831,0.0
4832,0.0
4833,0.0
4834,1.176470588
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.0
4844,1.788819876
4845,1.135646688
4846,2.139673105
4847,1.15755627
4848,2.3920265780000003
4849,1.894736842
4850,0.0
4851,1.388621022
4852,1.769041769
4853,1.25
4854,1.6802800469999999
4855,0.0
4856,7.093596058999999
4857,0.0
4858,1.381957774
4859,0.0
4860,1.024182077
4861,1.967213115
4862,1.88976378
4863,1.5270413569999999
4864,2.77992278
4865,1.5533980580000002
4866,3.044397463
4867,1.690140845
4868,4.914675768
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,4.161849711
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,1.242450388
4879,3.0125523010000004
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,2.474226804
4890,0.0
4891,0.0
4892,0.0
4893,1.136543015
4894,1.7370325690000001
4895,2.253521127
4896,0.0
4897,1.6551724140000001
4898,0.0
4899,1.7712177119999999
4900,3.769633508
4901,1.125879593
4902,1.309090909
4903,0.0
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,0.0
4914,1.030042918
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,3.2951945080000002
4920,1.195020747
4921,2.345276873
4922,1.6345062430000001
4923,0.0
4924,0.0
4925,0.0
4926,1.28
4927,0.0
4928,0.0
4929,0.0
4930,0.0
4931,0.0
4932,1.0942249240000002
4933,1.07063197
4934,0.0
4935,0.0
4936,0.0
4937,1.142857143
4938,0.0
4939,1.027837259
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,1.054945055
4946,0.0
4947,0.0
4948,0.0
4949,2.585278276
4950,0.0
4951,1.107692308
4952,1.8
4953,0.0
4954,2.75334608
4955,1.146496815
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,1.2435233159999999
4968,0.0
4969,3.9452054789999997
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,0.0
4976,0.0
4977,0.0
4978,1.086792453
4979,0.0
4980,0.0
4981,0.0
4982,1.8798955609999999
4983,0.0
4984,0.0
4985,0.0
4986,0.0
4987,0.0
4988,0.0
4989,1.4830072090000002
4990,0.0
4991,3.5555555560000003
4992,0.0
4993,2.807017544
4994,1.6802800469999999
4995,0.0
4996,1.428571429
4997,0.0
4998,2.065997131
4999,3.0125523010000004
5000,2.292993631
5001,1.9022457069999998
5002,3.54679803
5003,2.774566474
5004,1.909814324
5005,0.0
5006,0.0
5007,4.198250729
5008,2.345276873
5009,2.289348172
5010,0.0
5011,1.071428571
5012,1.391304348
5013,0.0
5014,2.408026756
5015,0.0
5016,4.721311475
5017,2.2820919180000003
5018,0.0
5019,1.238177128
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,1.3483146069999998
5025,1.288014311
5026,1.165048544
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,2.307692308
5032,4.285714286
5033,1.339534884
5034,0.0
5035,1.358490566
5036,1.197007481
5037,2.1176470590000003
5038,1.5270413569999999
5039,2.926829268
5040,2.656826568
5041,2.289348172
5042,0.0
5043,0.0
5044,2.289348172
5045,1.38996139
5046,0.0
5047,0.0
5048,0.0
5049,0.0
5050,0.0
5051,0.0
5052,2.083936324
5053,7.272727272999999
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,0.0
5059,0.0
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.0
5072,0.0
5073,0.0
5074,0.0
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.0
5080,0.0
5081,0.0
5082,0.0
5083,0.0
5084,1.358490566
5085,0.0
5086,0.0
5087,3.404255319
5088,3.966942149
5089,2.9629629630000003
5090,2.23255814
5091,1.855670103
5092,1.4021421619999999
5093,2.195121951
5094,1.044992743
5095,2.146050671
5096,1.4187192119999998
5097,0.0
5098,1.4501510569999998
5099,1.7799752780000002
5100,0.0
5101,0.0
5102,0.0
5103,0.0
5104,2.330097087
5105,0.0
5106,2.56227758
5107,0.0
5108,3.6
5109,2.62295082
5110,1.4187192119999998
5111,2.93877551
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,0.0
5120,1.095057034
5121,1.263157895
5122,2.3376623380000003
5123,1.872561769
5124,1.8652849740000002
5125,1.6570771
5126,4.390243902
5127,1.940700809
5128,1.877444589
5129,2.0
5130,2.88
5131,2.618181818
5132,3.977900552
5133,3.913043478
5134,3.243243243
5135,2.420168067
5136,3.31797235
5137,1.961852861
5138,4.784053156000001
5139,3.966942149
5140,3.7209302330000003
5141,2.9327902239999997
5142,6.050420168
5143,3.9889196680000003
5144,2.440677966
5145,1.7518248180000002
5146,5.475285171
5147,5.78313253
5148,1.193040597
5149,0.0
5150,0.0
5151,2.774566474
5152,2.7324478180000003
5153,1.3980582519999998
5154,3.420427553
5155,0.0
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,1.227621483
5168,2.444821732
5169,2.517482517
5170,1.730769231
5171,0.0
5172,0.0
5173,0.0
5174,0.0
5175,0.0
5176,2.1917808219999997
5177,0.0
5178,4.04494382
5179,2.019635344
5180,2.521891419
5181,2.975206612
5182,2.7324478180000003
5183,1.520591341
5184,1.504702194
5185,2.763915547
5186,2.9629629630000003
5187,1.134751773
5188,1.5221987319999999
5189,3.076923077
5190,2.95687885
5191,6.857142857
5192,4.571428571
5193,1.125
5194,1.1410459590000002
5195,1.342031687
5196,0.0
5197,1.118881119
5198,0.0
5199,0.0
5200,0.0
5201,0.0
5202,0.0
5203,1.077038145
5204,4.272997033
5205,1.7245508980000002
5206,4.161849711
5207,1.225531915
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,0.0
5216,0.0
5217,1.179361179
5218,1.514195584
5219,1.3483146069999998
5220,0.0
5221,4.022346369
5222,1.372735939
5223,0.0
5224,0.0
5225,1.4187192119999998
5226,1.39941691
5227,1.2687224670000001
5228,1.32718894
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,1.668597914
5236,1.628959276
5237,1.11627907
5238,1.9022457069999998
5239,0.0
5240,7.128712871
5241,0.0
5242,0.0
5243,4.173913043
5244,1.170731707
5245,0.0
5246,0.0
5247,0.0
5248,0.0
5249,0.0
5250,0.0
5251,0.0
5252,1.3043478259999999
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.0
5263,0.0
5264,0.0
5265,0.0
5266,0.0
5267,0.0
5268,0.0
5269,1.44
5270,0.0
5271,1.487603306
5272,0.0
5273,0.0
5274,0.0
5275,0.0
5276,0.0
5277,2.504347826
5278,1.148325359
5279,1.0389610390000001
5280,1.458966565
5281,4.615384615
5282,1.496881497
5283,1.938088829
5284,3.93442623
5285,2.0779220780000003
5286,8.323699422
5287,4.137931034
5288,2.051282051
5289,5.274725275
5290,6.486486486
5291,4.914675768
5292,3.1441048030000003
5293,6.288209607000001
5294,4.736842105
5295,6.0
5296,2.042553191
5297,3.076923077
5298,3.7994722960000002
5299,1.333333333
5300,2.691588785
5301,2.823529412
5302,1.8997361480000001
5303,2.2820919180000003
5304,2.271293375
5305,0.0
5306,1.476923077
5307,1.1455847259999998
5308,0.0
5309,0.0
5310,0.0
5311,0.0
5312,0.0
5313,0.0
5314,0.0
5315,0.0
5316,2.3762376240000003
5317,1.7061611369999998
5318,1.087613293
5319,2.300319489
5320,0.0
5321,1.425742574
5322,0.0
5323,1.372735939
5324,1.307901907
5325,0.0
5326,0.0
5327,5.538461538
5328,0.0
5329,0.0
5330,1.696113074
5331,0.0
5332,7.2
5333,4.881355932
5334,1.0198300279999999
5335,0.0
5336,1.20906801
5337,5.0
5338,0.0
5339,0.0
5340,6.260869565
5341,1.4754098359999999
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,0.0
5347,0.0
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,0.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,1.4103819780000002
5371,1.786600496
5372,0.0
5373,0.0
5374,4.721311475
5375,1.111969112
5376,0.0
5377,2.6086956519999998
5378,1.540106952
5379,0.0
5380,2.530755712
5381,0.0
5382,3.356643357
5383,0.0
5384,1.451612903
5385,1.339534884
5386,1.226575809
5387,1.206030151
5388,4.04494382
5389,4.2352941180000006
5390,0.0
5391,0.0
5392,0.0
5393,0.0
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,1.22971819
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.0
5406,0.0
5407,0.0
5408,0.0
5409,0.0
5410,0.0
5411,0.0
5412,0.0
5413,0.0
5414,0.0
5415,0.0
5416,0.0
5417,0.0
5418,0.0
5419,3.031578947
5420,1.986206897
5421,1.391304348
5422,1.951219512
5423,1.371428571
5424,3.977900552
5425,1.242450388
5426,0.0
5427,0.0
5428,1.7245508980000002
5429,1.592920354
5430,0.0
5431,6.288209607000001
5432,1.5270413569999999
5433,0.0
5434,1.098398169
5435,0.0
5436,0.0
5437,0.0
5438,0.0
5439,3.5207823960000004
5440,2.045454545
5441,0.0
5442,1.184210526
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,1.0958904109999998
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.0
5454,0.0
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.0
5460,0.0
5461,0.0
5462,0.0
5463,0.0
5464,0.0
5465,1.118012422
5466,2.208588957
5467,1.262050833
5468,4.102564103
5469,1.179361179
5470,0.0
5471,1.8181818180000002
5472,0.0
5473,5.78313253
5474,0.0
5475,0.0
5476,2.4324324319999997
5477,1.42999007
5478,1.225531915
5479,2.1917808219999997
5480,0.0
5481,1.018387553
5482,3.192904656
5483,0.0
5484,0.0
5485,0.0
5486,0.0
5487,5.538461538
5488,1.014084507
5489,8.780487805
5490,0.0
5491,0.0
5492,1.195020747
5493,0.0
5494,5.647058824
5495,0.0
5496,0.0
5497,0.0
5498,1.486068111
5499,0.0
5500,0.0
5501,0.0
5502,0.0
5503,0.0
5504,1.09008327
5505,0.0
5506,0.0
5507,0.0
5508,0.0
5509,0.0
5510,0.0
5511,0.0
5512,0.0
5513,0.0
5514,7.659574468
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,3.388235294
5520,1.907284768
5521,4.0793201130000005
5522,1.3926499030000001
5523,1.297297297
5524,1.9780219780000001
5525,0.0
5526,0.0
5527,2.495667244
5528,5.017421603
5529,1.518987342
5530,1.1419508329999999
5531,1.791044776
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,0.0
5537,0.0
5538,0.0
5539,0.0
5540,1.086792453
5541,0.0
5542,2.926829268
5543,1.782178218
5544,1.244598099
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.0
5550,0.0
5551,0.0
5552,0.0
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5557,0.0
5558,0.0
5559,0.0
5560,0.0
5561,0.0
5562,0.0
5563,0.0
5564,1.649484536
5565,1.222410866
5566,0.0
5567,1.8997361480000001
5568,2.045454545
5569,1.641961231
5570,1.560130011
5571,0.0
5572,1.841432225
5573,2.845849802
5574,1.16410671
5575,2.482758621
5576,1.86770428
5577,8.421052632
5578,2.796116505
5579,0.0
5580,5.581395349
5581,1.730769231
5582,0.0
5583,0.0
5584,0.0
5585,6.0
5586,5.76
5587,2.763915547
5588,0.0
5589,1.986206897
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,1.294964029
5599,0.0
5600,0.0
5601,1.4271556
5602,0.0
5603,0.0
5604,0.0
5605,0.0
5606,0.0
5607,0.0
5608,0.0
5609,0.0
5610,1.244598099
5611,2.063037249
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,3.5555555560000003
5617,1.1774325429999999
5618,2.208588957
5619,0.0
5620,0.0
5621,1.075429425
5622,1.239242685
5623,0.0
5624,0.0
5625,0.0
5626,0.0
5627,0.0
5628,0.0
5629,0.0
5630,0.0
5631,0.0
5632,0.0
5633,0.0
5634,0.0
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.0
5646,0.0
5647,0.0
5648,0.0
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,0.0
5656,1.0169491529999999
5657,0.0
5658,0.0
5659,0.0
5660,7.346938776
5661,0.0
5662,0.0
5663,0.0
5664,1.2676056340000001
5665,6.127659574
5666,1.07946027
5667,0.0
5668,7.236180905
5669,1.5078534030000001
5670,0.0
5671,1.472392638
5672,4.403669725
5673,42.35294118
5674,1.9123505980000002
5675,0.0
5676,0.0
5677,3.333333333
5678,2.8125
5679,3.9560439560000003
5680,2.647058824
5681,0.0
5682,0.0
5683,1.375358166
5684,1.238177128
5685,3.388235294
5686,0.0
5687,0.0
5688,1.160354553
5689,0.0
5690,0.0
5691,1.029306648
5692,2.548672566
5693,0.0
5694,0.0
5695,0.0
5696,0.0
5697,0.0
5698,0.0
5699,0.0
5700,0.0
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,0.0
5706,0.0
5707,0.0
5708,1.102603369
5709,0.0
5710,2.632541133
5711,8.888888889
5712,0.0
5713,1.467889908
5714,1.8
5715,0.0
5716,0.0
5717,2.036775106
5718,0.0
5719,0.0
5720,0.0
5721,3.2359550560000003
5722,1.052631579
5723,1.359773371
5724,1.191066998
5725,2.763915547
5726,1.431411531
5727,3.870967742
5728,0.0
5729,0.0
5730,0.0
5731,0.0
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.0
5742,0.0
5743,0.0
5744,0.0
5745,0.0
5746,0.0
5747,0.0
5748,0.0
5749,0.0
5750,0.0
5751,0.0
5752,5.950413222999999
5753,0.0
5754,2.613430127
5755,8.13559322
5756,1.714285714
5757,0.0
5758,0.0
5759,1.262050833
5760,1.730769231
5761,1.9538670280000001
5762,0.0
5763,2.396006656
5764,2.834645669
5765,1.9123505980000002
5766,0.0
5767,1.30198915
5768,2.517482517
5769,1.7183770880000002
5770,1.2903225809999999
5771,1.4187192119999998
5772,2.807017544
5773,3.243243243
5774,1.19205298
5775,1.024182077
5776,4.210526316
5777,5.975103734
5778,1.940700809
5779,1.548387097
5780,0.0
5781,2.071942446
5782,0.0
5783,0.0
5784,1.587651599
5785,0.0
5786,0.0
5787,0.0
5788,0.0
5789,0.0
5790,0.0
5791,0.0
5792,0.0
5793,0.0
5794,0.0
5795,0.0
5796,1.975308642
5797,0.0
5798,0.0
5799,0.0
5800,0.0
5801,0.0
5802,0.0
5803,0.0
5804,0.0
5805,6.79245283
5806,1.173594132
5807,1.580680571
5808,3.31797235
5809,1.827411168
5810,1.6822429909999999
5811,2.260596546
5812,1.069042316
5813,2.9629629630000003
5814,3.1718061669999997
5815,4.864864865
5816,1.383285303
5817,0.0
5818,1.421520237
5819,7.384615385
5820,4.056338028
5821,1.575492341
5822,2.6815642459999998
5823,0.0
5824,1.387283237
5825,4.4582043339999995
5826,0.0
5827,0.0
5828,1.126760563
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,3.287671233
5835,0.0
5836,0.0
5837,0.0
5838,3.609022556
5839,3.923705722
5840,1.5533980580000002
5841,0.0
5842,0.0
5843,1.907284768
5844,1.49068323
5845,1.240310078
5846,2.647058824
5847,0.0
5848,0.0
5849,0.0
5850,0.0
5851,1.986206897
5852,3.31797235
5853,3.214285714
5854,0.0
5855,2.2820919180000003
5856,2.461538462
5857,2.651933702
5858,7.461139896000001
5859,1.764705882
5860,5.975103734
5861,4.186046512
5862,1.154771451
5863,3.090128755
5864,7.236180905
5865,4.914675768
5866,0.0
5867,2.457337884
5868,2.264150943
5869,1.69212691
5870,6.486486486
5871,0.0
5872,0.0
5873,0.0
5874,0.0
5875,0.0
5876,0.0
5877,4.210526316
5878,0.0
5879,0.0
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0
5887,0.0
5888,0.0
5889,0.0
5890,0.0
5891,0.0
5892,0.0
5893,0.0
5894,0.0
5895,1.105990783
5896,1.8628719280000001
5897,2.292993631
5898,0.0
5899,1.1068408920000001
5900,1.7412333740000001
5901,1.018387553
5902,0.0
5903,1.251086012
5904,1.4472361809999998
5905,0.0
5906,2.105263158
5907,1.829733164
5908,1.6438356159999998
5909,3.272727273
5910,2.7324478180000003
5911,1.23182207
5912,3.512195122
5913,4.114285714
5914,3.185840708
5915,5.413533835
5916,1.7955112219999998
5917,2.521891419
5918,1.696113074
5919,0.0
5920,1.467889908
5921,1.3980582519999998
5922,1.700118064
5923,2.891566265
5924,4.26035503
5925,3.45323741
5926,1.732851986
5927,2.774566474
5928,1.573770492
5929,2.38410596
5930,2.993762994
5931,3.529411765
5932,2.632541133
5933,2.360655738
5934,0.0
5935,0.0
5936,0.0
5937,0.0
5938,0.0
5939,0.0
5940,0.0
5941,0.0
5942,4.114285714
5943,1.664739884
5944,1.02637206
5945,1.081893313
5946,1.176470588
5947,1.5221987319999999
5948,2.25
5949,1.9485791609999998
5950,0.0
5951,2.074927954
5952,1.184210526
5953,2.23255814
5954,2.360655738
5955,2.651933702
5956,1.7245508980000002
5957,2.02247191
5958,0.0
5959,1.254355401
5960,2.142857143
5961,1.775585697
5962,1.102603369
5963,1.176470588
5964,1.073825503
5965,2.208588957
5966,0.0
5967,0.0
5968,0.0
5969,0.0
5970,0.0
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,1.2676056340000001
5980,1.275465013
5981,0.0
5982,0.0
5983,0.0
5984,0.0
5985,0.0
5986,0.0
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.0
5992,0.0
5993,1.032998565
5994,3.819628647
5995,1.875
5996,0.0
5997,1.225531915
5998,0.0
5999,3.6641221369999997
6000,3.923705722
6001,1.548387097
6002,3.420427553
6003,1.363636364
6004,6.0
6005,1.940700809
6006,1.044992743
6007,3.3103448280000003
6008,5.052631579
6009,4.63022508
6010,4.3636363639999995
6011,0.0
6012,0.0
6013,0.0
6014,0.0
6015,0.0
6016,1.342031687
6017,0.0
6018,0.0
6019,2.296650718
6020,1.277728483
6021,0.0
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,1.546723953
6027,0.0
6028,0.0
6029,0.0
6030,0.0
6031,0.0
6032,0.0
6033,1.139240506
6034,1.4922279790000001
6035,0.0
6036,0.0
6037,0.0
6038,0.0
6039,0.0
6040,0.0
6041,0.0
6042,0.0
6043,0.0
6044,2.676579926
6045,1.179361179
6046,4.600638978
6047,0.0
6048,1.493775934
6049,0.0
6050,0.0
6051,1.5015641290000001
6052,1.31147541
6053,1.535181237
6054,1.388621022
6055,3.2
6056,1.113689095
6057,0.0
6058,1.258741259
6059,2.031029619
6060,1.589403974
6061,0.0
6062,2.9090909089999997
6063,1.282279608
6064,1.105990783
6065,3.2071269489999996
6066,1.8181818180000002
6067,1.951219512
6068,1.160354553
6069,0.0
6070,0.0
6071,2.77992278
6072,0.0
6073,1.3953488369999998
6074,0.0
6075,3.37236534
6076,4.090909091
6077,0.0
6078,4.417177914
6079,1.291479821
6080,0.0
6081,1.503131524
6082,1.704142012
6083,1.285714286
6084,0.0
6085,0.0
6086,0.0
6087,0.0
6088,1.349578257
6089,0.0
6090,0.0
6091,0.0
6092,0.0
6093,0.0
6094,3.037974684
6095,1.4953271030000002
6096,1.580680571
6097,4.285714286
6098,1.658986175
6099,2.068965517
6100,0.0
6101,3.123644252
6102,0.0
6103,3.0703624730000003
6104,8.372093023
6105,0.0
6106,1.325966851
6107,0.0
6108,0.0
6109,3.192904656
6110,0.0
6111,0.0
6112,3.325635104
6113,0.0
6114,1.825095057
6115,0.0
6116,2.162162162
6117,1.9225634180000002
6118,4.897959183999999
6119,1.115414407
6120,0.0
6121,0.0
6122,0.0
6123,0.0
6124,0.0
6125,0.0
6126,0.0
6127,0.0
6128,8.674698795
6129,0.0
6130,0.0
6131,0.0
6132,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6137,0.0
6138,1.296129613
6139,5.829959514
6140,3.044397463
6141,2.526315789
6142,2.75334608
6143,1.991701245
6144,1.476923077
6145,1.110254433
6146,2.31884058
6147,0.0
6148,3.38028169
6149,0.0
6150,1.239242685
6151,1.342031687
6152,1.438561439
6153,2.696629213
6154,1.207041073
6155,1.058045555
6156,1.548387097
6157,0.0
6158,0.0
6159,0.0
6160,0.0
6161,0.0
6162,0.0
6163,0.0
6164,0.0
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.0
6173,2.647058824
6174,0.0
6175,0.0
6176,0.0
6177,0.0
6178,0.0
6179,0.0
6180,0.0
6181,0.0
6182,0.0
6183,0.0
6184,5.60311284
6185,5.106382979
6186,5.034965035
6187,2.453151618
6188,1.2642669009999998
6189,1.601779755
6190,4.376899696000001
6191,4.600638978
6192,5.714285714
6193,0.0
6194,1.381957774
6195,1.4103819780000002
6196,1.5110178380000001
6197,0.0
6198,0.0
6199,3.090128755
6200,2.408026756
6201,1.4984391259999998
6202,3.654822335
6203,0.0
6204,0.0
6205,0.0
6206,1.6143497759999998
6207,0.0
6208,1.254355401
6209,1.3407821229999999
6210,0.0
6211,0.0
6212,0.0
6213,0.0
6214,0.0
6215,0.0
6216,0.0
6217,0.0
6218,0.0
6219,0.0
6220,0.0
6221,0.0
6222,0.0
6223,0.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,2.057142857
6235,2.11143695
6236,1.097560976
6237,0.0
6238,0.0
6239,1.042722665
6240,2.300319489
6241,0.0
6242,3.123644252
6243,5.179856115
6244,1.246753247
6245,0.0
6246,3.287671233
6247,5.496183206
6248,0.0
6249,0.0
6250,4.864864865
6251,0.0
6252,1.4187192119999998
6253,0.0
6254,1.512605042
6255,0.0
6256,1.37667304
6257,1.101759755
6258,0.0
6259,0.0
6260,25.0
6261,5.78313253
6262,3.185840708
6263,1.7204301080000002
6264,5.475285171
6265,1.174551387
6266,7.578947368
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,3.711340206
6272,1.108545035
6273,0.0
6274,1.391304348
6275,0.0
6276,0.0
6277,0.0
6278,0.0
6279,0.0
6280,0.0
6281,0.0
6282,0.0
6283,0.0
6284,1.047272727
6285,1.40077821
6286,0.0
6287,0.0
6288,2.3376623380000003
6289,0.0
6290,1.051094891
6291,1.32474701
6292,0.0
6293,0.0
6294,1.662817552
6295,1.961852861
6296,1.716328963
6297,0.0
6298,0.0
6299,0.0
6300,1.396702231
6301,0.0
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.0
6307,0.0
6308,0.0
6309,0.0
6310,0.0
6311,0.0
6312,0.0
6313,0.0
6314,0.0
6315,1.775585697
6316,0.0
6317,0.0
6318,0.0
6319,4.417177914
6320,0.0
6321,1.5078534030000001
6322,0.0
6323,0.0
6324,3.573200993
6325,0.0
6326,0.0
6327,0.0
6328,0.0
6329,4.324324324
6330,1.353383459
6331,0.0
6332,2.36453202
6333,2.333873582
6334,2.274881517
6335,1.927710843
6336,2.80155642
6337,0.0
6338,0.0
6339,1.636363636
6340,2.9327902239999997
6341,0.0
6342,0.0
6343,2.114537445
6344,0.0
6345,0.0
6346,0.0
6347,1.478439425
6348,1.2868632709999999
6349,2.987551867
6350,1.951219512
6351,0.0
6352,1.756097561
6353,0.0
6354,0.0
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.0
6361,0.0
6362,0.0
6363,3.9452054789999997
6364,0.0
6365,0.0
6366,0.0
6367,2.2291021669999997
6368,0.0
6369,0.0
6370,0.0
6371,1.300813008
6372,1.664739884
6373,0.0
6374,0.0
6375,0.0
6376,0.0
6377,0.0
6378,0.0
6379,1.7932752180000002
6380,2.576028623
6381,3.333333333
6382,2.424242424
6383,1.15755627
6384,0.0
6385,0.0
6386,1.5567567569999998
6387,1.945945946
6388,1.274336283
6389,2.926829268
6390,4.149855908
6391,3.37236534
6392,3.673469388
6393,4.690553746
6394,8.421052632
6395,1.6308040769999999
6396,0.0
6397,1.176470588
6398,1.4754098359999999
6399,2.133333333
6400,0.0
6401,0.0
6402,0.0
6403,1.223449448
6404,0.0
6405,0.0
6406,1.208053691
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,7.30964467
6423,0.0
6424,0.0
6425,1.775585697
6426,1.15942029
6427,1.097560976
6428,0.0
6429,4.298507463
6430,0.0
6431,1.82278481
6432,2.4870466319999998
6433,1.716328963
6434,1.9538670280000001
6435,4.528301887
6436,2.482758621
6437,1.4922279790000001
6438,0.0
6439,3.45323741
6440,4.137931034
6441,3.923705722
6442,2.1785173980000003
6443,1.222410866
6444,3.0508474580000002
6445,2.7906976739999996
6446,1.9022457069999998
6447,2.31511254
6448,2.696629213
6449,3.9560439560000003
6450,2.785299807
6451,1.7625458999999999
6452,5.353159851
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0
6465,8.944099378999999
6466,0.0
6467,7.2
6468,0.0
6469,8.780487805
6470,0.0
6471,0.0
6472,0.0
6473,1.690140845
6474,1.5450643780000002
6475,1.97260274
6476,0.0
6477,1.4619289340000001
6478,2.594594595
6479,1.9538670280000001
6480,2.6086956519999998
6481,0.0
6482,2.3491027730000003
6483,1.451612903
6484,1.504702194
6485,0.0
6486,1.153846154
6487,2.025316456
6488,1.299638989
6489,2.264150943
6490,2.4870466319999998
6491,4.298507463
